duration_s,flow_count,total_packets,total_bytes,avg_pkt_size,pkt_rate,byte_rate,syn_count,ack_count,fin_count,rst_count,syn_pct,rst_pct,syn_ack_ratio,distinct_dst_ports,distinct_dst_ips,distinct_src_ips,avg_flow_duration_s,avg_flow_packets,auth_port_pct,tcp_pct,icmp_pct,label
22.944,677.0,1573.0,141330.0,89.84742530197076,68.55822873082288,6159.780334728034,808.0,274.0,0.0,824.0,0.5136681500317863,0.5238397965670692,2.948905109489051,583.0,1.0,1.0,0.0025,2.32,0.11669128508124077,0.9554990464081373,0.0,PORT_SCAN
40.548,122105.0,444205.0,80401774.0,181.0015060613906,10955.040939133865,1982878.9089474203,58486.0,100302.0,10171.0,26341.0,0.13166443421393276,0.059299197442622215,0.5830990408964926,5.0,1.0,34.0,2.8637,3.64,0.0,0.9848583424319852,0.0,DOS_DDOS
26.977,100.0,137.0,9817.0,71.65693430656934,5.078400118619565,363.9025836823961,0.0,40.0,110.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0257,1.37,0.0,1.0,0.0,ANOMALY
39.519,3506.0,92359.0,48306576.0,523.0305222014097,2337.0783673675955,1222363.3189098914,45285.0,9516.0,2331.0,0.0,0.49031496659773277,0.0,4.758827238335435,2.0,1.0,1.0,2.3384,26.34,0.0,0.9625483168938598,0.0,DOS_DDOS
21.07,192829.0,274415.0,14834120.0,54.05724905708507,13023.967726625533,704039.8671096346,174425.0,24258.0,0.0,11806.0,0.635624874733524,0.04302242953191334,7.190411410668645,3.0,1.0,110.0,0.0083,1.42,0.0,1.0,0.0,SYN_FLOOD
10.251,1411.0,1994.6085515350373,131410.0,65.88260132489042,194.57697312799118,12819.237147595357,1561.0,432.0,0.0,962.0,0.7826096999326835,0.4823001481968235,3.613425925925926,1130.0,1.0,1.0,0.0226,1.41,0.10276399716513111,0.9786381385449059,0.0,PORT_SCAN
23.339,297268.0,339010.0,16279711.0,48.02132975428454,14525.472385277862,697532.4992501822,252398.0,59726.0,0.0,19334.0,0.7445149110645704,0.0570307660540987,4.2259317550145665,2.0,1.0,1.0,0.0062,1.14,0.0,1.0,0.0,SYN_FLOOD
21.711,161225.0,219388.0,10799028.0,49.22342151804109,10104.923771360141,497398.9222053337,116935.0,24164.0,0.0,16051.0,0.5330054515287983,0.07316261600452167,4.839223638470452,1.0,1.0,1.0,0.0051,1.36,0.0,1.0,0.0,SYN_FLOOD
8.27,14.0,3339.0,1319683.0,395.23300389338124,403.7484885126965,159574.72793228537,30.0,2514.0,23.0,0.0,0.008984725965858042,0.0,0.011933174224343675,4.0,3.0,1.0,0.068,238.5,0.0,0.9937106918238994,0.0032943995208146153,BENIGN
10.618,143.0,1517.0,291069.0,191.87145682267632,142.87059709926538,27412.789602561686,303.0,526.0,54.0,439.0,0.1997363216875412,0.2893869479235333,0.5760456273764258,3.0,1.0,1.0,0.9632,10.61,0.993006993006993,1.0,0.0,BRUTE_FORCE
229.065,2.0,10.0,600.0,60.0,0.0436557309060747,2.6193438543644816,2.0,5.0,2.0,0.0,0.2,0.0,0.4,2.0,1.0,1.0,183.2517,5.0,0.0,1.0,0.0,ANOMALY
5.611,118042.0,157399.0,6740687.0,42.82547538421464,28051.86241311709,1201334.343254322,97138.0,34570.0,0.0,4031.0,0.6171449628015426,0.025610073761586794,2.809892970783917,3.0,1.0,1.0,0.004,1.33,0.0,1.0,0.0,SYN_FLOOD
28.246,215.0,258.0,17238.0,66.81395348837209,9.134036677759683,610.2811017489203,1.0,84.0,166.0,0.0,0.003875968992248062,0.0,0.011904761904761904,215.0,1.0,1.0,0.0252,1.2,0.0,1.0,0.0,ANOMALY
33.596,7.0,8181.0,4994993.0,610.5602004644909,243.51113227765214,148678.20573877843,13.0,4735.0,15.0,1.0,0.0015890477936682558,0.0001222344456667889,0.0027455121436114043,3.0,2.0,1.0,2.6225,1168.71,0.0,0.862730717516196,0.014790367925681457,BENIGN
79.12,356.0,3037.0,477800.0,157.3263088574251,38.38473205257836,6038.928210313447,872.0,980.0,242.0,375.0,0.28712545274942375,0.12347711557458017,0.889795918367347,3.0,1.0,1.0,1.23,8.53,0.9438202247191011,1.0,0.0,BRUTE_FORCE
64.246,85.0,1136.0,165562.0,145.7411971830986,17.68203467920182,2577.0009027799397,381.0,367.0,100.0,260.0,0.335387323943662,0.22887323943661972,1.0381471389645776,1.0,1.0,1.0,1.2693,13.36,0.9411764705882353,1.0,0.0,BRUTE_FORCE
4.667,12.0,1434.0,310075.0,216.23082287308227,307.26376687379474,66439.89715020356,30.0,1083.0,19.0,0.0,0.02092050209205021,0.0,0.027700831024930747,1.0,1.0,1.0,0.9967,119.5,0.0,0.8486750348675035,0.000697350069735007,BENIGN
28.133,534745.0,680387.0,47610773.0,69.9760180603098,24184.658586002206,1692346.1059965165,429816.0,49890.0,0.0,12237.0,0.631722828331523,0.017985352453824075,8.615273601924233,2.0,1.0,39.0,0.003,1.27,0.0,1.0,0.0,SYN_FLOOD
12.206,61.0,2352.0,20158677.0,8570.86607142857,192.69211863018188,1651538.3417991153,1164.0,964.0,0.0,0.0,0.49489795918367346,0.0,1.2074688796680497,1.0,1.0,1.0,0.4668,38.56,1.0,1.0,0.0,ANOMALY
80.808,186.0,2540.0,615880.0,242.4724409448819,31.43253143253143,7621.522621522621,359.0,1019.0,260.0,813.0,0.14133858267716534,0.32007874015748033,0.352306182531894,2.0,1.0,1.0,0.9977,13.66,0.9193548387096774,1.0,0.0,BRUTE_FORCE
80.801,163.0,2295.0,316175.0,137.76688453159042,28.403113822848727,3913.00850237002,449.0,816.0,237.0,572.0,0.19564270152505447,0.24923747276688454,0.5502450980392157,3.0,1.0,1.0,1.8054,14.08,0.8895705521472392,1.0,0.0,BRUTE_FORCE
6.536,8.0,2908.0,2280270.0,784.1368638239339,444.92044063647495,348878.51897184824,15.0,1856.0,15.0,1.0,0.00515818431911967,0.000343878954607978,0.008081896551724138,4.0,3.0,1.0,1.3156,363.5,0.0,0.9656121045392022,0.014099037138927097,BENIGN
69.296,413.0,3802.0,967705.0,254.52524986849028,54.86608173631955,13964.803163241744,831.0,1884.0,354.0,1082.0,0.2185691741188848,0.28458705944239876,0.4410828025477707,1.0,1.0,1.0,0.7756,9.21,0.9297820823244553,1.0,0.0,BRUTE_FORCE
39.412,432.0,900.0,60041.0,66.71222222222222,22.835684563077237,1523.419263168578,451.0,178.0,0.0,352.0,0.5011111111111111,0.39111111111111113,2.533707865168539,375.0,1.0,1.0,0.0274,2.08,0.11342592592592593,0.9944444444444445,0.0,PORT_SCAN
19.095,228511.0,249186.0,10950913.0,43.946742593885695,13049.80361351139,573496.3603037444,133518.0,29410.0,0.0,11805.0,0.5358166189111748,0.047374250559822785,4.539884393063584,2.0,1.0,192.0,0.0088,1.09,0.0,1.0,0.0,SYN_FLOOD
38.323,7195.0,425862.0,262511523.0,616.4239190160192,11112.43900529708,6849973.201471701,174677.0,27526.0,9569.0,0.0,0.4101727789753488,0.0,6.345891157451137,1.0,1.0,1.0,2.2793,59.19,0.0,0.905614964472059,0.0,DOS_DDOS
7.534,9.0,3508.0,1683000.0,479.76054732041047,465.6225112821874,223387.31085744625,18.0,2854.0,16.0,0.0,0.005131128848346636,0.0,0.006306937631394534,4.0,1.0,1.0,0.6857,389.78,0.0,0.8007411630558723,0.008836944127708095,BENIGN
9.443,773.0,1052.0,76472.0,72.69201520912547,111.40527374774966,8098.273853648206,20.0,399.0,816.0,0.0,0.019011406844106463,0.0,0.05012531328320802,773.0,1.0,1.0,0.0186,1.36,0.0,1.0,0.0,ANOMALY
36.356,3128.0,156933.0,132449352.0,843.9866184932423,4316.563978435472,3643122.2356694904,53142.0,9334.0,1549.0,19358.0,0.338628586721722,0.12335200372133331,5.693379044353975,2.0,1.0,28.0,2.4104,50.17,0.0,0.974383972778192,0.0,DOS_DDOS
39.532,8619.0,648184.0,541705571.0,835.7280818409588,16396.438328442782,13702963.953253062,59418.0,187627.0,22216.0,64372.0,0.0916684151413796,0.09931130666600842,0.3166815010632798,4.0,1.0,52.0,0.4265,75.2,0.0,0.9152231465139529,0.0,DOS_DDOS
14.544,1300.0,2682.0,239527.0,89.30909768829233,184.4059405940594,16469.12816281628,1625.0,423.0,0.0,581.0,0.6058911260253542,0.21662938105891125,3.84160756501182,1031.0,1.0,1.0,0.0229,2.06,0.10923076923076923,0.9988814317673378,0.0,PORT_SCAN
67.998,254.0,3518.0,352062.0,100.07447413303014,51.736815788699666,5177.53463337157,815.0,2096.0,188.0,413.0,0.23166571915861284,0.11739624786810687,0.38883587786259544,2.0,1.0,1.0,1.926,13.85,0.9645669291338582,1.0,0.0,BRUTE_FORCE
33.596,89.0,8545.0,35412658.0,4144.254885898186,254.34575544707707,1054073.6397190143,3287.0,2285.0,0.0,0.0,0.38466939730836747,0.0,1.4385120350109408,1.0,1.0,1.0,0.214,96.01,1.0,1.0,0.0,ANOMALY
34.271,263.0,4029.0,511490.0,126.95209729461405,117.56295410113506,14924.863587289545,914.0,2055.0,406.0,1447.0,0.22685529908165797,0.35914619012161825,0.44476885644768854,1.0,1.0,1.0,2.3808,15.32,0.870722433460076,1.0,0.0,BRUTE_FORCE
43.038,46351.0,1190488.0,630286658.0,529.4355407194361,27661.32255216321,14644887.26241926,574958.0,294186.0,16787.0,280004.0,0.48295992903750395,0.2352010268058141,1.9544029967435568,3.0,1.0,1.0,2.8876,25.68,0.0,0.9227451263683464,0.0,DOS_DDOS
5.865,14.0,1542.0,657053.0,426.10440985732816,262.91560102301787,112029.49701619778,32.0,1066.0,30.0,0.0,0.020752269779507133,0.0,0.0300187617260788,3.0,2.0,1.0,0.1246,110.14,0.14285714285714285,0.9494163424124513,0.01556420233463035,BENIGN
39.567,1360.0,132033.0,59702029.0,452.1750547211682,3336.947456213511,1508884.3986150075,56444.0,8539.0,769.0,0.0,0.4274991858096082,0.0,6.6101417027755005,3.0,1.0,1.0,2.2325,97.08,0.0,0.9243143759514667,0.0,DOS_DDOS
19.116,3.0,11209.0,8874897.0,791.7652779016861,586.3674408872149,464265.37978656625,7.0,7502.0,6.0,2.0,0.0006244981711124989,0.0001784280488892854,0.0009330845107971208,4.0,2.0,1.0,5.5692,3736.33,0.0,0.8157730395218128,0.019091801231153536,BENIGN
24.231,2.0,13745.0,4007105.0,291.531829756275,567.2485658866741,165371.012339565,3.0,7877.0,2.0,3.0,0.00021826118588577664,0.00021826118588577664,0.00038085565570648725,1.0,2.0,1.0,2.6101,6872.5,0.0,0.8389959985449255,0.0005092761004001455,BENIGN
82.893,136.0,1274.0,144299.0,113.26452119309262,15.369210910450821,1740.7863148878675,294.0,500.0,30.0,255.0,0.23076923076923078,0.2001569858712716,0.588,2.0,1.0,1.0,1.2188,9.37,0.9632352941176471,1.0,0.0,BRUTE_FORCE
19.53,362062.0,526085.0,36558225.0,69.49109934706368,26937.27598566308,1871900.921658986,284902.0,59188.0,0.0,24721.0,0.5415512702319968,0.0469905053365901,4.813509495167939,3.0,1.0,1.0,0.0063,1.45,0.0,1.0,0.0,SYN_FLOOD
40.283,224.0,1423.0,112335.0,78.94237526352777,35.32507509371199,2788.64533426011,329.0,550.0,186.0,448.0,0.23120168657765286,0.31482782853127195,0.5981818181818181,3.0,1.0,1.0,0.1186,6.35,0.8660714285714286,1.0,0.0,BRUTE_FORCE
17.393,153443.0,214964.0,11928219.0,55.48937961705216,12359.224975564883,685805.726441672,110995.0,42206.0,0.0,6865.0,0.5163422712640257,0.031935579911054876,2.6298393593327964,3.0,1.0,1.0,0.0099,1.4,0.0,1.0,0.0,SYN_FLOOD
40.481,24908.0,605910.0,298339949.0,492.3832730933637,14967.762654084632,7369875.966502803,196026.0,83042.0,2879.0,76803.0,0.32352329553894144,0.12675644897757093,2.360564533609499,4.0,1.0,1.0,1.9123,24.33,0.0,0.9000445610734268,0.0,DOS_DDOS
47.73,117374.0,383407.0,41776529.0,108.9613100438959,8032.830504923529,875267.7351770375,92970.0,22603.0,60.0,0.0,0.24248383571504956,0.0,4.113170818033004,3.0,1.0,31.0,0.6183,3.27,0.0,0.9500948078673577,0.0,DOS_DDOS
10.375,1073.0,2663.0,192894.0,72.43484791588435,256.67469879518075,18592.192771084337,2106.0,347.0,0.0,1295.0,0.7908374014269621,0.4862936537739392,6.069164265129683,1066.0,1.0,1.0,0.0294,2.48,0.05125815470643057,0.9831017649267744,0.0,PORT_SCAN
53.45,6276.0,209757.0,100413502.0,478.71347320947575,3924.359214218896,1878643.6295603367,99392.0,53293.0,1229.0,0.0,0.4738435427661532,0.0,1.8650104141256825,2.0,1.0,1.0,2.2586,33.42,0.0,0.9183197700195941,0.0,DOS_DDOS
14.468,1104.0,2869.0,180426.0,62.88811432554897,198.299695880564,12470.693945258501,1460.0,545.0,0.0,967.0,0.5088881143255489,0.33705123736493553,2.6788990825688073,920.0,1.0,1.0,0.038,2.6,0.07518115942028986,0.9895433949111189,0.0,PORT_SCAN
7.505,5.0,2235.0,1137727.0,509.05011185682326,297.8014656895403,151595.8694203864,10.0,1824.0,10.0,2.0,0.0044742729306487695,0.0008948545861297539,0.005482456140350877,2.0,3.0,1.0,1.0861,447.0,0.0,0.9570469798657718,0.017897091722595078,BENIGN
9.468,134.0,185.0,13167.0,71.17297297297297,19.539501478664977,1390.6844106463877,5.0,37.0,134.0,0.0,0.02702702702702703,0.0,0.13513513513513514,134.0,1.0,1.0,0.0271,1.38,0.0,1.0,0.0,ANOMALY
16.865,843.0,1997.0361125795735,127797.0,63.993334519586874,118.4130514426074,7577.646012451824,1524.0,471.0,0.0,983.0,0.7631309170626103,0.49222945634681486,3.2356687898089174,825.0,1.0,1.0,0.0084,2.37,0.020166073546856466,0.9764470395486154,0.0,PORT_SCAN
57.605,4.0,56897.0,27238951.0,478.7414274917834,987.7094002256749,472857.4082110928,7.0,51276.0,8.0,0.0,0.00012302933370827987,0.0,0.0001365161089008503,5.0,2.0,2.0,3.2489,14224.25,0.0,0.816018419248818,0.00043939047752957096,BENIGN
10.129,6.0,1485.0,456560.0,307.44781144781143,146.60874716161518,45074.53845394412,14.0,1180.0,6.0,0.0,0.009427609427609427,0.0,0.011864406779661017,5.0,3.0,1.0,1.2703,247.5,0.0,0.8033670033670034,0.003367003367003367,BENIGN
51.446,4194.0,206762.0,152243887.0,736.3243100763196,4019.0102243128717,2959294.93060685,26791.0,50585.0,3342.0,39162.0,0.12957409968949807,0.18940617715054023,0.5296234061480676,2.0,1.0,1.0,3.7956,49.3,0.0,0.9126531954614484,0.0,DOS_DDOS
14.872,124979.0,165745.0,12048000.0,72.68997556487375,11144.768692845617,810112.9639591178,107629.0,37236.0,0.0,12299.0,0.6493649883857733,0.07420435005580862,2.8904554731979806,3.0,1.0,1.0,0.0095,1.33,0.0,1.0,0.0,SYN_FLOOD
38.32,65088.0,216285.0,22278122.0,103.00354624685022,5644.180584551148,581370.6158663883,27172.0,17566.0,2931.0,0.0,0.12563053378643918,0.0,1.5468518729363543,3.0,1.0,1.0,2.7739,3.32,0.0,0.9805164482049148,0.0,DOS_DDOS
36.128,173.0,330.0,29693.0,89.97878787878788,9.134189548272808,821.8833038086802,271.0,28.0,0.0,167.0,0.8212121212121212,0.5060606060606061,9.678571428571429,140.0,1.0,1.0,0.0339,1.91,0.03468208092485549,0.9545454545454546,0.0,PORT_SCAN
9.724,7.0,2173.0,592672.0,272.7436723423838,223.4677087618264,60949.40353763883,14.0,1611.0,16.0,0.0,0.006442705936493327,0.0,0.008690254500310366,6.0,1.0,1.0,0.3335,310.43,0.0,0.8803497468936954,0.01840773124712379,BENIGN
55.961,3118.0,253389.0,295751327.0,1167.182975582997,4527.956970032701,5284954.289594539,116595.0,32547.0,1981.0,0.0,0.4601423108343298,0.0,3.582357820997327,2.0,1.0,1.0,0.5497,81.27,0.0,0.9702710062394184,0.0,DOS_DDOS
28.016,147.0,8817.0,79387402.0,9003.901780651015,314.7130211307824,2833645.1313535124,3303.0,3787.0,0.0,0.0,0.3746172167403879,0.0,0.8721943490889886,1.0,1.0,1.0,0.1971,59.98,1.0,1.0,0.0,ANOMALY
17.191,345.0,683.0,33787.0,49.46852122986823,39.73009132685708,1965.388866267233,538.0,139.0,0.0,277.0,0.787701317715959,0.4055636896046852,3.870503597122302,294.0,1.0,1.0,0.0436,1.98,0.043478260869565216,0.9985358711566618,0.0,PORT_SCAN
25.702,1053.0,2555.0,184997.0,72.40587084148729,99.40860633413742,7197.766710761808,1696.0,361.0,0.0,1009.0,0.6637964774951076,0.3949119373776908,4.698060941828255,937.0,1.0,1.0,0.0025,2.43,0.1177587844254511,0.9968688845401175,0.0,PORT_SCAN
13.943,1073.0,2355.0,173200.0,73.5456475583864,168.9019579717421,12422.003872911138,1282.0,543.0,0.0,673.0,0.5443736730360934,0.28577494692144373,2.3609576427255985,1063.0,1.0,1.0,0.0078,2.19,0.04473438956197577,0.9847133757961783,0.0,PORT_SCAN
87.574,201.0,2414.0,200219.0,82.94076222038112,27.56525909516523,2286.2836001552973,347.0,1029.0,130.0,743.0,0.14374482187241094,0.30778790389395194,0.337220602526725,1.0,1.0,1.0,0.942,12.01,0.8706467661691543,1.0,0.0,BRUTE_FORCE
22.898,1566.0,107833.0,125094380.0,1160.0751161518274,4709.275919294261,5463113.809066294,23453.0,8186.0,4048.0,20517.0,0.21749371713668358,0.19026643049901237,2.86501343757635,4.0,1.0,1.0,0.9969,68.86,0.0,0.9666057700332922,0.0,DOS_DDOS
32.158,128651.0,561976.0,128690659.0,228.99671694164874,17475.46489209528,4001824.087318863,223473.0,46108.0,10991.0,0.0,0.39765577177673067,0.0,4.846729417888436,3.0,1.0,26.0,3.0275,4.37,0.0,0.924592865175737,0.0,DOS_DDOS
13.803,7470.0,42089.0,10907522.0,259.1537456342512,3049.264652611751,790228.3561544592,18760.0,5038.0,899.0,0.0,0.4457221601843712,0.0,3.723699880905121,4.0,1.0,1.0,1.6382,5.63,0.0,0.9109030863170899,0.0,DOS_DDOS
294.252,4.0,6.0,289.0,48.166666666666664,0.020390685534847682,0.98215135326183,4.0,1.0,4.0,0.0,0.6666666666666666,0.0,4.0,4.0,1.0,1.0,235.402,1.5,0.0,1.0,0.0,ANOMALY
20.256,143891.0,170158.0,8645322.0,50.80761409983662,8400.375197472355,426803.0213270142,85722.0,45077.0,0.0,11935.0,0.5037788408420409,0.07014069276789807,1.9016793486700534,3.0,1.0,1.0,0.0045,1.18,0.0,1.0,0.0,SYN_FLOOD
128.472,1.0,5.0,204.0,40.8,0.03891898623824647,1.5878946385204558,1.0,2.0,1.0,0.0,0.2,0.0,0.5,1.0,1.0,1.0,102.7775,5.0,0.0,1.0,0.0,ANOMALY
31.14,5768.0,223069.0,219189502.0,982.6085291994854,7163.423249839435,7038840.783558125,37010.0,55966.0,2851.0,49666.0,0.1659127893163102,0.22264859751915328,0.6612943572883536,4.0,1.0,20.0,2.8487,38.67,0.0,0.9455997919926121,0.0,DOS_DDOS
30.987,4067.0,160841.0,213229402.0,1325.71547055788,5190.596056410754,6881253.493400458,71916.0,28279.0,1383.0,0.0,0.44712480026858825,0.0,2.543088510909155,4.0,1.0,1.0,3.757,39.55,0.0,0.9238253927792043,0.0,DOS_DDOS
229.847,4.0,12.0,934.0,77.83333333333333,0.05220864314087197,4.063572724464535,4.0,6.0,4.0,0.0,0.3333333333333333,0.0,0.6666666666666666,4.0,1.0,1.0,183.8777,3.0,0.0,1.0,0.0,ANOMALY
45.874,5.0,18970.0,11897205.0,627.1589351607802,413.52400052317216,259345.27183153856,10.0,13913.0,8.0,0.0,0.0005271481286241434,0.0,0.000718752246100769,5.0,2.0,1.0,5.127,3794.0,0.0,0.999367422245651,0.017554032683183975,BENIGN
25.626,552.0,739.0,59755.0,80.85926928281461,28.837899008819168,2331.8114415047216,5.0,210.0,464.0,0.0,0.006765899864682003,0.0,0.023809523809523808,552.0,1.0,1.0,0.0226,1.34,0.0,1.0,0.0,ANOMALY
32.741,75271.0,162326.0,20711122.0,127.58967756243608,4957.881555236554,632574.5090253811,40884.0,36952.0,1120.0,0.0,0.2518635338762737,0.0,1.106408313487768,2.0,1.0,56.0,2.226,2.16,0.0,0.9365720833384671,0.0,DOS_DDOS
42.156,67.0,1202.0,204543.0,170.16888519134775,28.513141664294526,4852.04953031597,353.0,456.0,134.0,99.0,0.29367720465890185,0.08236272878535773,0.7741228070175439,1.0,1.0,1.0,2.2737,17.94,0.9552238805970149,1.0,0.0,BRUTE_FORCE
7.511,977.0,2006.0,157768.0,78.6480558325025,267.07495673012914,21004.926108374384,1163.0,157.0,0.0,692.0,0.5797607178464607,0.34496510468594216,7.407643312101911,895.0,1.0,1.0,0.0418,2.05,0.06653019447287616,0.985543369890329,0.0,PORT_SCAN
27.894,255900.0,322147.0,17608276.0,54.65913387366637,11548.971104897111,631256.7577256758,212865.0,83553.0,0.0,5018.0,0.6607697728055826,0.015576739811328368,2.5476643567555923,2.0,1.0,1.0,0.0089,1.26,0.0,1.0,0.0,SYN_FLOOD
9.122,142.0,318.0,18560.0,58.36477987421384,34.86077614558211,2034.6415259811445,167.0,74.0,0.0,129.0,0.5251572327044025,0.4056603773584906,2.2567567567567566,125.0,1.0,1.0,0.0445,2.24,0.07746478873239436,0.9842767295597484,0.0,PORT_SCAN
12.746,110018.0,153769.0,12032854.0,78.25279477658046,12064.098540718656,944049.4272713008,128446.0,14244.0,0.0,7451.0,0.8353179119328343,0.048455800583992875,9.017551249648974,2.0,1.0,1.0,0.0021,1.4,0.0,1.0,0.0,SYN_FLOOD
11.76,81037.0,87852.0,5950128.0,67.72899877065974,7470.408163265306,505963.2653061225,72045.0,7081.0,0.0,5743.0,0.8200723944816282,0.06537130628784775,10.174410394012146,1.0,1.0,1.0,0.0035,1.08,0.0,1.0,0.0,SYN_FLOOD
14.997,406.0,764.0,48698.0,63.74083769633508,50.943522037740884,3247.1827698873108,612.0,93.0,0.0,375.0,0.8010471204188482,0.4908376963350785,6.580645161290323,329.0,1.0,1.0,0.022,1.88,0.0665024630541872,0.9790575916230366,0.0,PORT_SCAN
27.514,191807.0,207093.0,9756721.0,47.11275127599677,7526.82270843934,354609.326161227,132971.0,9926.0,0.0,5709.0,0.6420835083754641,0.02756732482507859,13.396232117670763,2.0,1.0,39.0,0.0026,1.08,0.0,1.0,0.0,SYN_FLOOD
31.85,486.0,563.969129051004,45393.0,80.48844814676863,17.707037018869826,1425.2119309262166,462.0,100.0,0.0,242.0,0.8191937753355607,0.4291015013662461,4.62,448.0,1.0,1.0,0.0373,1.16,0.09465020576131687,0.9947352986217524,0.0,PORT_SCAN
48.461,13707.0,387224.0,195652162.0,505.2686868582526,7990.425290439735,4037311.6939394567,71870.0,54960.0,4950.0,0.0,0.18560316509307273,0.0,1.3076783114992723,3.0,1.0,48.0,2.2057,28.25,0.0,0.9617069189926244,0.0,DOS_DDOS
9.892,493.0,576.0,31644.0,54.9375,58.22887181560858,3198.948645369996,516.0,45.0,0.0,156.0,0.8958333333333334,0.2708333333333333,11.466666666666667,410.0,1.0,1.0,0.016,1.17,0.05070993914807302,0.984375,0.0,PORT_SCAN
35.153,962.0,2120.0,164629.0,77.65518867924528,60.30779734304327,4683.213381503712,961.0,473.0,0.0,590.0,0.4533018867924528,0.2783018867924528,2.031712473572939,772.0,1.0,1.0,0.0369,2.2,0.037422037422037424,0.9754716981132076,0.0,PORT_SCAN
47.08,4.0,58473.0,26163193.0,447.4405794127204,1241.9923534409515,555717.7782497876,9.0,40096.0,8.0,0.0,0.00015391719255040788,0.0,0.00022446129289704707,4.0,1.0,2.0,5.26,14618.25,0.0,0.9998460828074496,0.011560891351563969,BENIGN
28.673,198359.0,336123.0,64008012.0,190.4303246133112,11722.631046629234,2232344.435531685,86207.0,70797.0,5416.0,64696.0,0.2564745643707809,0.1924771586591813,1.217664590307499,3.0,1.0,1.0,0.9293,1.69,0.0,0.9776064119384869,0.0,DOS_DDOS
16.158,212.0,302.0,12314.0,40.77483443708609,18.690431984156454,762.0992697115979,1.0,114.0,176.0,0.0,0.0033112582781456954,0.0,0.008771929824561403,212.0,1.0,1.0,0.0222,1.42,0.0,1.0,0.0,ANOMALY
17.081,1072.0,1344.0,100631.0,74.87425595238095,78.6839178034073,5891.399800948422,990.0,332.0,0.0,675.0,0.7366071428571429,0.5022321428571429,2.9819277108433737,862.0,1.0,1.0,0.04,1.25,0.030783582089552237,0.9747023809523809,0.0,PORT_SCAN
8.245,14.0,2052.0,1062646.0,517.8586744639376,248.87810794420864,128883.68708308067,30.0,1496.0,28.0,0.0,0.014619883040935672,0.0,0.020053475935828877,4.0,3.0,2.0,1.0202,146.57,0.0,0.9961013645224172,0.015594541910331383,BENIGN
63.452,94.0,1155.0,95326.0,82.53333333333333,18.202735926369538,1502.3324717896994,373.0,372.0,97.0,436.0,0.3229437229437229,0.3774891774891775,1.0026881720430108,3.0,1.0,1.0,0.7308,12.29,0.9680851063829787,1.0,0.0,BRUTE_FORCE
20.197,172393.0,235537.0,14591718.0,61.950852732267116,11661.979501906224,722469.5746893103,138593.0,10652.0,0.0,12684.0,0.588412860824414,0.05385141188008678,13.010983852797597,2.0,1.0,1.0,0.0072,1.37,0.0,1.0,0.0,SYN_FLOOD
9.308,14.0,2996.0,1213499.0,405.0397196261682,321.8736570691878,130371.61581435325,30.0,1808.0,21.0,0.0,0.010013351134846462,0.0,0.016592920353982302,1.0,1.0,1.0,1.3772,214.0,0.0,0.9269025367156208,0.006675567423230975,BENIGN
157.795,4.0,6.5,339.0,52.15384615384615,0.041192686713774206,2.1483570455337624,4.0,1.0,4.0,0.0,0.6153846153846154,0.0,4.0,4.0,1.0,1.0,126.2362,1.62,0.0,0.9230769230769231,0.0,ANOMALY
19.011,83716.0,100510.0,10361197.0,103.08623022584817,5286.939140497607,545010.6254273842,18911.0,17276.0,3695.0,0.0,0.18815043279275695,0.0,1.0946399629543875,5.0,1.0,1.0,1.8495,1.2,0.0,0.9390806884887076,0.0,DOS_DDOS
50.741,387.0,5832.0,900720.0,154.44444444444446,114.93663900987367,17751.3253581916,1286.0,2354.0,346.0,1654.0,0.22050754458161864,0.2836076817558299,0.546304163126593,3.0,1.0,1.0,1.8303,15.07,0.8785529715762274,1.0,0.0,BRUTE_FORCE
62.646,473.0,2743.0,307694.0,112.17426175720014,43.785716566101584,4911.630431312454,895.0,994.0,306.0,807.0,0.32628508931826466,0.2942034269048487,0.9004024144869215,2.0,1.0,1.0,1.8733,5.8,0.9133192389006343,1.0,0.0,BRUTE_FORCE
19.447,8.0,2250.0,1396995.0,620.8866666666667,115.69907954954492,71836.01583791844,14.0,1753.0,8.0,1.0,0.006222222222222222,0.00044444444444444447,0.007986309184255563,3.0,1.0,1.0,1.2019,281.25,0.0,0.8693333333333333,0.014222222222222223,BENIGN
21.592,26213.0,144653.0,14607475.0,100.98286934940859,6699.379399777696,676522.5546498704,46407.0,14797.0,957.0,0.0,0.32081602179007696,0.0,3.1362438332094342,5.0,1.0,1.0,3.8394,5.52,0.0,0.9424208277740523,0.0,DOS_DDOS
6.76,596.0,884.0,62156.0,70.31221719457014,130.76923076923077,9194.674556213018,37.0,295.0,509.0,0.0,0.0418552036199095,0.0,0.12542372881355932,596.0,1.0,1.0,0.0094,1.48,0.0,1.0,0.0,ANOMALY
23.14,1120.0,2245.0,127431.0,56.76213808463252,97.0181503889369,5506.95764909248,1067.0,273.0,0.0,1092.0,0.4752783964365256,0.4864142538975501,3.9084249084249083,902.0,1.0,1.0,0.0365,2.0,0.02857142857142857,0.9964365256124722,0.0,PORT_SCAN
